pedido_id,numero_cuota,monto,fecha_vencimiento,estado,is_active
187,1,11452.84,2025-06-27,pendiente,True
188,1,676.0,2025-08-30,pendiente,True
188,2,676.0,2025-09-29,pendiente,True
188,3,676.0,2025-10-29,pendiente,True
188,4,676.0,2025-11-28,pendiente,True
189,1,2222.42,2025-01-14,pendiente,True
189,2,2222.42,2025-02-13,pendiente,True
189,3,2222.42,2025-03-15,pendiente,True
189,4,2222.42,2025-04-14,pendiente,True
189,5,2222.42,2025-05-14,pendiente,True
190,1,11980.92,2025-01-24,pendiente,True
191,1,11214.75,2024-12-16,pendiente,True
192,1,39324.12,2025-05-19,pendiente,True
193,1,20511.36,2025-10-22,pendiente,True
194,1,3835.97,2025-03-05,pendiente,True
194,2,3835.97,2025-04-04,pendiente,True
194,3,3835.97,2025-05-04,pendiente,True
194,4,3835.97,2025-06-03,pendiente,True
194,5,3835.97,2025-07-03,pendiente,True
194,6,3835.97,2025-08-02,pendiente,True
194,7,3835.97,2025-09-01,pendiente,True
194,8,3835.97,2025-10-01,pendiente,True
194,9,3835.97,2025-10-31,pendiente,True
194,10,3835.97,2025-11-30,pendiente,True
194,11,3835.97,2025-12-30,pendiente,True
195,1,49822.92,2025-06-27,pendiente,True
196,1,56899.16,2025-11-04,pendiente,True
197,1,10750.11,2025-03-21,pendiente,True
198,1,7619.35,2024-12-11,pendiente,True
198,2,7619.35,2025-01-10,pendiente,True
198,3,7619.35,2025-02-09,pendiente,True
198,4,7619.35,2025-03-11,pendiente,True
198,5,7619.35,2025-04-10,pendiente,True
199,1,29923.36,2025-05-22,pendiente,True
200,1,2335.19,2025-01-27,pendiente,True
200,2,2335.19,2025-02-26,pendiente,True
200,3,2335.19,2025-03-28,pendiente,True
200,4,2335.19,2025-04-27,pendiente,True
200,5,2335.19,2025-05-27,pendiente,True
200,6,2335.19,2025-06-26,pendiente,True
200,7,2335.19,2025-07-26,pendiente,True
200,8,2335.19,2025-08-25,pendiente,True
200,9,2335.19,2025-09-24,pendiente,True
200,10,2335.19,2025-10-24,pendiente,True
200,11,2335.19,2025-11-23,pendiente,True
201,1,6663.66,2025-09-25,pendiente,True
202,1,14140.2,2025-08-11,pendiente,True
203,1,4219.89,2025-10-22,pendiente,True
203,2,4219.89,2025-11-21,pendiente,True
203,3,4219.89,2025-12-21,pendiente,True
203,4,4219.89,2026-01-20,pendiente,True
203,5,4219.89,2026-02-19,pendiente,True
203,6,4219.89,2026-03-21,pendiente,True
203,7,4219.89,2026-04-20,pendiente,True
203,8,4219.89,2026-05-20,pendiente,True
203,9,4219.89,2026-06-19,pendiente,True
204,1,3127.12,2025-05-21,pendiente,True
204,2,3127.12,2025-06-20,pendiente,True
204,3,3127.12,2025-07-20,pendiente,True
204,4,3127.12,2025-08-19,pendiente,True
204,5,3127.12,2025-09-18,pendiente,True
204,6,3127.12,2025-10-18,pendiente,True
204,7,3127.12,2025-11-17,pendiente,True
204,8,3127.12,2025-12-17,pendiente,True
204,9,3127.12,2026-01-16,pendiente,True
204,10,3127.12,2026-02-15,pendiente,True
204,11,3127.12,2026-03-17,pendiente,True
204,12,3127.12,2026-04-16,pendiente,True
205,1,35761.3,2025-04-22,pendiente,True
206,1,10770.36,2025-08-13,pendiente,True
207,1,14980.0,2025-05-26,pendiente,True
208,1,32773.89,2025-10-15,pendiente,True
209,1,2728.35,2025-07-27,pendiente,True
209,2,2728.35,2025-08-26,pendiente,True
209,3,2728.35,2025-09-25,pendiente,True
209,4,2728.35,2025-10-25,pendiente,True
209,5,2728.35,2025-11-24,pendiente,True
209,6,2728.35,2025-12-24,pendiente,True
209,7,2728.35,2026-01-23,pendiente,True
209,8,2728.35,2026-02-22,pendiente,True
210,1,1257.31,2025-07-15,pendiente,True
210,2,1257.31,2025-08-14,pendiente,True
210,3,1257.31,2025-09-13,pendiente,True
211,1,33361.72,2025-06-13,pendiente,True
212,1,25574.14,2025-05-13,pendiente,True
213,1,180.61,2025-11-23,pendiente,True
213,2,180.61,2025-12-23,pendiente,True
213,3,180.61,2026-01-22,pendiente,True
213,4,180.61,2026-02-21,pendiente,True
213,5,180.61,2026-03-23,pendiente,True
213,6,180.61,2026-04-22,pendiente,True
213,7,180.61,2026-05-22,pendiente,True
213,8,180.61,2026-06-21,pendiente,True
213,9,180.61,2026-07-21,pendiente,True
214,1,24411.09,2025-08-28,pendiente,True
215,1,16719.34,2025-12-04,pendiente,True
216,1,37284.52,2025-06-27,pendiente,True
217,1,28085.96,2025-11-10,pendiente,True
218,1,30733.71,2025-05-26,pendiente,True
219,1,14358.54,2025-08-04,pendiente,True
219,2,14358.54,2025-09-03,pendiente,True
219,3,14358.54,2025-10-03,pendiente,True
220,1,326.05,2025-10-05,pendiente,True
221,1,1303.61,2025-11-30,pendiente,True
221,2,1303.61,2025-12-30,pendiente,True
221,3,1303.61,2026-01-29,pendiente,True
221,4,1303.61,2026-02-28,pendiente,True
221,5,1303.61,2026-03-30,pendiente,True
221,6,1303.61,2026-04-29,pendiente,True
221,7,1303.61,2026-05-29,pendiente,True
222,1,7740.71,2025-04-22,pendiente,True
222,2,7740.71,2025-05-22,pendiente,True
222,3,7740.71,2025-06-21,pendiente,True
222,4,7740.71,2025-07-21,pendiente,True
222,5,7740.71,2025-08-20,pendiente,True
222,6,7740.71,2025-09-19,pendiente,True
222,7,7740.71,2025-10-19,pendiente,True
222,8,7740.71,2025-11-18,pendiente,True
223,1,29714.2,2025-08-26,pendiente,True
224,1,1043.98,2025-05-05,pendiente,True
224,2,1043.98,2025-06-04,pendiente,True
224,3,1043.98,2025-07-04,pendiente,True
224,4,1043.98,2025-08-03,pendiente,True
224,5,1043.98,2025-09-02,pendiente,True
224,6,1043.98,2025-10-02,pendiente,True
224,7,1043.98,2025-11-01,pendiente,True
224,8,1043.98,2025-12-01,pendiente,True
224,9,1043.98,2025-12-31,pendiente,True
224,10,1043.98,2026-01-30,pendiente,True
225,1,2290.98,2025-05-28,pendiente,True
226,1,1181.23,2025-11-14,pendiente,True
226,2,1181.23,2025-12-14,pendiente,True
226,3,1181.23,2026-01-13,pendiente,True
226,4,1181.23,2026-02-12,pendiente,True
226,5,1181.23,2026-03-14,pendiente,True
226,6,1181.23,2026-04-13,pendiente,True
226,7,1181.23,2026-05-13,pendiente,True
226,8,1181.23,2026-06-12,pendiente,True
226,9,1181.23,2026-07-12,pendiente,True
226,10,1181.23,2026-08-11,pendiente,True
226,11,1181.23,2026-09-10,pendiente,True
227,1,19085.25,2025-02-13,pendiente,True
228,1,4691.71,2025-11-25,pendiente,True
228,2,4691.71,2025-12-25,pendiente,True
228,3,4691.71,2026-01-24,pendiente,True
228,4,4691.71,2026-02-23,pendiente,True
228,5,4691.71,2026-03-25,pendiente,True
228,6,4691.71,2026-04-24,pendiente,True
228,7,4691.71,2026-05-24,pendiente,True
228,8,4691.71,2026-06-23,pendiente,True
229,1,24444.18,2024-12-27,pendiente,True
230,1,9390.0,2025-10-21,pendiente,True
231,1,2523.12,2025-03-26,pendiente,True
231,2,2523.12,2025-04-25,pendiente,True
231,3,2523.12,2025-05-25,pendiente,True
231,4,2523.12,2025-06-24,pendiente,True
231,5,2523.12,2025-07-24,pendiente,True
231,6,2523.12,2025-08-23,pendiente,True
231,7,2523.12,2025-09-22,pendiente,True
231,8,2523.12,2025-10-22,pendiente,True
231,9,2523.12,2025-11-21,pendiente,True
231,10,2523.12,2025-12-21,pendiente,True
231,11,2523.12,2026-01-20,pendiente,True
232,1,14755.83,2025-07-03,pendiente,True
233,1,3741.12,2025-02-16,pendiente,True
233,2,3741.12,2025-03-18,pendiente,True
233,3,3741.12,2025-04-17,pendiente,True
233,4,3741.12,2025-05-17,pendiente,True
233,5,3741.12,2025-06-16,pendiente,True
233,6,3741.12,2025-07-16,pendiente,True
233,7,3741.12,2025-08-15,pendiente,True
233,8,3741.12,2025-09-14,pendiente,True
233,9,3741.12,2025-10-14,pendiente,True
233,10,3741.12,2025-11-13,pendiente,True
233,11,3741.12,2025-12-13,pendiente,True
234,1,28438.3,2025-05-13,pendiente,True
235,1,11537.48,2025-12-02,pendiente,True
236,1,5866.58,2025-09-03,pendiente,True
237,1,3544.87,2025-02-25,pendiente,True
237,2,3544.87,2025-03-27,pendiente,True
237,3,3544.87,2025-04-26,pendiente,True
237,4,3544.87,2025-05-26,pendiente,True
238,1,3193.6,2025-12-02,pendiente,True
238,2,3193.6,2026-01-01,pendiente,True
238,3,3193.6,2026-01-31,pendiente,True
238,4,3193.6,2026-03-02,pendiente,True
238,5,3193.6,2026-04-01,pendiente,True
238,6,3193.6,2026-05-01,pendiente,True
238,7,3193.6,2026-05-31,pendiente,True
238,8,3193.6,2026-06-30,pendiente,True
238,9,3193.6,2026-07-30,pendiente,True
238,10,3193.6,2026-08-29,pendiente,True
238,11,3193.6,2026-09-28,pendiente,True
239,1,836.55,2025-11-13,pendiente,True
239,2,836.55,2025-12-13,pendiente,True
239,3,836.55,2026-01-12,pendiente,True
239,4,836.55,2026-02-11,pendiente,True
239,5,836.55,2026-03-13,pendiente,True
239,6,836.55,2026-04-12,pendiente,True
239,7,836.55,2026-05-12,pendiente,True
239,8,836.55,2026-06-11,pendiente,True
239,9,836.55,2026-07-11,pendiente,True
240,1,50694.64,2025-02-04,pendiente,True
241,1,1822.09,2025-06-08,pendiente,True
241,2,1822.09,2025-07-08,pendiente,True
241,3,1822.09,2025-08-07,pendiente,True
241,4,1822.09,2025-09-06,pendiente,True
241,5,1822.09,2025-10-06,pendiente,True
242,1,7397.7,2024-12-24,pendiente,True
242,2,7397.7,2025-01-23,pendiente,True
242,3,7397.7,2025-02-22,pendiente,True
242,4,7397.7,2025-03-24,pendiente,True
243,1,11815.23,2025-07-25,pendiente,True
244,1,3047.97,2025-07-05,pendiente,True
245,1,567.6,2025-06-26,pendiente,True
245,2,567.6,2025-07-26,pendiente,True
245,3,567.6,2025-08-25,pendiente,True
245,4,567.6,2025-09-24,pendiente,True
245,5,567.6,2025-10-24,pendiente,True
245,6,567.6,2025-11-23,pendiente,True
245,7,567.6,2025-12-23,pendiente,True
245,8,567.6,2026-01-22,pendiente,True
246,1,6684.56,2025-08-10,pendiente,True
247,1,4551.66,2025-08-24,pendiente,True
247,2,4551.66,2025-09-23,pendiente,True
247,3,4551.66,2025-10-23,pendiente,True
247,4,4551.66,2025-11-22,pendiente,True
247,5,4551.66,2025-12-22,pendiente,True
247,6,4551.66,2026-01-21,pendiente,True
247,7,4551.66,2026-02-20,pendiente,True
247,8,4551.66,2026-03-22,pendiente,True
247,9,4551.66,2026-04-21,pendiente,True
248,1,5306.13,2025-01-30,pendiente,True
248,2,5306.13,2025-03-01,pendiente,True
248,3,5306.13,2025-03-31,pendiente,True
248,4,5306.13,2025-04-30,pendiente,True
248,5,5306.13,2025-05-30,pendiente,True
249,1,5942.35,2025-04-25,pendiente,True
249,2,5942.35,2025-05-25,pendiente,True
249,3,5942.35,2025-06-24,pendiente,True
250,1,36701.88,2025-09-03,pendiente,True
251,1,111.48,2025-10-17,pendiente,True
251,2,111.48,2025-11-16,pendiente,True
251,3,111.48,2025-12-16,pendiente,True
252,1,17642.88,2025-03-28,pendiente,True
253,1,21637.5,2025-08-20,pendiente,True
254,1,54567.35,2025-09-24,pendiente,True
255,1,17792.28,2025-03-14,pendiente,True
255,2,17792.28,2025-04-13,pendiente,True
255,3,17792.28,2025-05-13,pendiente,True
256,1,3697.25,2025-07-09,pendiente,True
257,1,1723.99,2025-02-13,pendiente,True
257,2,1723.99,2025-03-15,pendiente,True
257,3,1723.99,2025-04-14,pendiente,True
257,4,1723.99,2025-05-14,pendiente,True
258,1,28552.25,2025-06-09,pendiente,True
259,1,4638.04,2025-10-08,pendiente,True
259,2,4638.04,2025-11-07,pendiente,True
259,3,4638.04,2025-12-07,pendiente,True
259,4,4638.04,2026-01-06,pendiente,True
259,5,4638.04,2026-02-05,pendiente,True
260,1,4352.73,2025-04-26,pendiente,True
260,2,4352.73,2025-05-26,pendiente,True
260,3,4352.73,2025-06-25,pendiente,True
260,4,4352.73,2025-07-25,pendiente,True
260,5,4352.73,2025-08-24,pendiente,True
260,6,4352.73,2025-09-23,pendiente,True
260,7,4352.73,2025-10-23,pendiente,True
260,8,4352.73,2025-11-22,pendiente,True
260,9,4352.73,2025-12-22,pendiente,True
260,10,4352.73,2026-01-21,pendiente,True
261,1,1456.87,2025-02-13,pendiente,True
261,2,1456.87,2025-03-15,pendiente,True
261,3,1456.87,2025-04-14,pendiente,True
261,4,1456.87,2025-05-14,pendiente,True
261,5,1456.87,2025-06-13,pendiente,True
261,6,1456.87,2025-07-13,pendiente,True
261,7,1456.87,2025-08-12,pendiente,True
261,8,1456.87,2025-09-11,pendiente,True
262,1,16366.16,2025-10-20,pendiente,True
263,1,36911.72,2024-12-12,pendiente,True
264,1,2441.44,2025-11-03,pendiente,True
265,1,7620.54,2025-02-14,pendiente,True
265,2,7620.54,2025-03-16,pendiente,True
265,3,7620.54,2025-04-15,pendiente,True
265,4,7620.54,2025-05-15,pendiente,True
265,5,7620.54,2025-06-14,pendiente,True
265,6,7620.54,2025-07-14,pendiente,True
266,1,20929.32,2025-02-27,pendiente,True
267,1,2020.9,2025-10-02,pendiente,True
267,2,2020.9,2025-11-01,pendiente,True
267,3,2020.9,2025-12-01,pendiente,True
267,4,2020.9,2025-12-31,pendiente,True
267,5,2020.9,2026-01-30,pendiente,True
267,6,2020.9,2026-03-01,pendiente,True
268,1,12300.8,2025-01-23,pendiente,True
269,1,2866.17,2025-11-18,pendiente,True
269,2,2866.17,2025-12-18,pendiente,True
269,3,2866.17,2026-01-17,pendiente,True
269,4,2866.17,2026-02-16,pendiente,True
269,5,2866.17,2026-03-18,pendiente,True
269,6,2866.17,2026-04-17,pendiente,True
269,7,2866.17,2026-05-17,pendiente,True
269,8,2866.17,2026-06-16,pendiente,True
269,9,2866.17,2026-07-16,pendiente,True
269,10,2866.17,2026-08-15,pendiente,True
269,11,2866.17,2026-09-14,pendiente,True
269,12,2866.17,2026-10-14,pendiente,True
270,1,928.47,2025-03-13,pendiente,True
270,2,928.47,2025-04-12,pendiente,True
270,3,928.47,2025-05-12,pendiente,True
270,4,928.47,2025-06-11,pendiente,True
270,5,928.47,2025-07-11,pendiente,True
270,6,928.47,2025-08-10,pendiente,True
270,7,928.47,2025-09-09,pendiente,True
270,8,928.47,2025-10-09,pendiente,True
270,9,928.47,2025-11-08,pendiente,True
271,1,11029.72,2025-05-10,pendiente,True
272,1,19504.59,2025-03-13,pendiente,True
272,2,19504.59,2025-04-12,pendiente,True
272,3,19504.59,2025-05-12,pendiente,True
273,1,22183.56,2025-01-04,pendiente,True
274,1,4166.69,2025-11-02,pendiente,True
274,2,4166.69,2025-12-02,pendiente,True
274,3,4166.69,2026-01-01,pendiente,True
275,1,44750.64,2025-05-17,pendiente,True
276,1,1980.33,2025-08-22,pendiente,True
276,2,1980.33,2025-09-21,pendiente,True
276,3,1980.33,2025-10-21,pendiente,True
276,4,1980.33,2025-11-20,pendiente,True
277,1,69052.0,2025-09-08,pendiente,True
278,1,1925.2,2025-04-13,pendiente,True
279,1,1301.82,2025-08-31,pendiente,True
279,2,1301.82,2025-09-30,pendiente,True
279,3,1301.82,2025-10-30,pendiente,True
279,4,1301.82,2025-11-29,pendiente,True
279,5,1301.82,2025-12-29,pendiente,True
279,6,1301.82,2026-01-28,pendiente,True
279,7,1301.82,2026-02-27,pendiente,True
280,1,6335.74,2025-02-22,pendiente,True
281,1,10350.98,2025-07-30,pendiente,True
282,1,1990.31,2025-03-08,pendiente,True
282,2,1990.31,2025-04-07,pendiente,True
282,3,1990.31,2025-05-07,pendiente,True
282,4,1990.31,2025-06-06,pendiente,True
283,1,6008.77,2025-02-02,pendiente,True
284,1,10591.48,2025-09-24,pendiente,True
285,1,10941.34,2025-01-19,pendiente,True
286,1,100.15,2025-12-01,pendiente,True
286,2,100.15,2025-12-31,pendiente,True
286,3,100.15,2026-01-30,pendiente,True
286,4,100.15,2026-03-01,pendiente,True
286,5,100.15,2026-03-31,pendiente,True
286,6,100.15,2026-04-30,pendiente,True
286,7,100.15,2026-05-30,pendiente,True
286,8,100.15,2026-06-29,pendiente,True
286,9,100.15,2026-07-29,pendiente,True
286,10,100.15,2026-08-28,pendiente,True
286,11,100.15,2026-09-27,pendiente,True
286,12,100.15,2026-10-27,pendiente,True
287,1,2414.28,2025-01-19,pendiente,True
287,2,2414.28,2025-02-18,pendiente,True
287,3,2414.28,2025-03-20,pendiente,True
287,4,2414.28,2025-04-19,pendiente,True
287,5,2414.28,2025-05-19,pendiente,True
287,6,2414.28,2025-06-18,pendiente,True
287,7,2414.28,2025-07-18,pendiente,True
287,8,2414.28,2025-08-17,pendiente,True
287,9,2414.28,2025-09-16,pendiente,True
288,1,39259.41,2024-12-13,pendiente,True
289,1,3081.52,2024-12-15,pendiente,True
290,1,16208.86,2025-01-03,pendiente,True
291,1,13589.36,2025-03-07,pendiente,True
292,1,601.48,2025-06-19,pendiente,True
292,2,601.48,2025-07-19,pendiente,True
292,3,601.48,2025-08-18,pendiente,True
292,4,601.48,2025-09-17,pendiente,True
292,5,601.48,2025-10-17,pendiente,True
292,6,601.48,2025-11-16,pendiente,True
292,7,601.48,2025-12-16,pendiente,True
292,8,601.48,2026-01-15,pendiente,True
292,9,601.48,2026-02-14,pendiente,True
292,10,601.48,2026-03-16,pendiente,True
292,11,601.48,2026-04-15,pendiente,True
293,1,68297.15,2025-07-06,pendiente,True
294,1,4735.14,2025-07-23,pendiente,True
295,1,3299.7,2025-01-19,pendiente,True
296,1,1528.35,2025-09-20,pendiente,True
296,2,1528.35,2025-10-20,pendiente,True
296,3,1528.35,2025-11-19,pendiente,True
296,4,1528.35,2025-12-19,pendiente,True
296,5,1528.35,2026-01-18,pendiente,True
296,6,1528.35,2026-02-17,pendiente,True
296,7,1528.35,2026-03-19,pendiente,True
296,8,1528.35,2026-04-18,pendiente,True
296,9,1528.35,2026-05-18,pendiente,True
297,1,30079.75,2025-10-05,pendiente,True
297,2,30079.75,2025-11-04,pendiente,True
298,1,36606.85,2025-09-13,pendiente,True
299,1,5306.46,2025-06-10,pendiente,True
299,2,5306.46,2025-07-10,pendiente,True
299,3,5306.46,2025-08-09,pendiente,True
300,1,12638.96,2025-07-25,pendiente,True
301,1,28295.4,2024-12-31,pendiente,True
302,1,6990.7,2025-01-14,pendiente,True
303,1,275.43,2025-06-22,pendiente,True
303,2,275.43,2025-07-22,pendiente,True
303,3,275.43,2025-08-21,pendiente,True
303,4,275.43,2025-09-20,pendiente,True
303,5,275.43,2025-10-20,pendiente,True
303,6,275.43,2025-11-19,pendiente,True
303,7,275.43,2025-12-19,pendiente,True
303,8,275.43,2026-01-18,pendiente,True
303,9,275.43,2026-02-17,pendiente,True
303,10,275.43,2026-03-19,pendiente,True
304,1,2619.3,2025-02-15,pendiente,True
304,2,2619.3,2025-03-17,pendiente,True
304,3,2619.3,2025-04-16,pendiente,True
304,4,2619.3,2025-05-16,pendiente,True
304,5,2619.3,2025-06-15,pendiente,True
304,6,2619.3,2025-07-15,pendiente,True
305,1,10004.4,2025-05-27,pendiente,True
306,1,33101.46,2025-10-23,pendiente,True
307,1,19833.16,2025-10-29,pendiente,True
308,1,35597.52,2025-03-24,pendiente,True
309,1,51936.5,2025-04-02,pendiente,True
310,1,26233.12,2025-10-03,pendiente,True
311,1,3091.78,2025-03-07,pendiente,True
311,2,3091.78,2025-04-06,pendiente,True
312,1,21928.43,2025-08-14,pendiente,True
312,2,21928.43,2025-09-13,pendiente,True
312,3,21928.43,2025-10-13,pendiente,True
313,1,1335.56,2025-05-22,pendiente,True
313,2,1335.56,2025-06-21,pendiente,True
313,3,1335.56,2025-07-21,pendiente,True
313,4,1335.56,2025-08-20,pendiente,True
313,5,1335.56,2025-09-19,pendiente,True
313,6,1335.56,2025-10-19,pendiente,True
313,7,1335.56,2025-11-18,pendiente,True
313,8,1335.56,2025-12-18,pendiente,True
313,9,1335.56,2026-01-17,pendiente,True
313,10,1335.56,2026-02-16,pendiente,True
314,1,458.46,2025-11-06,pendiente,True
314,2,458.46,2025-12-06,pendiente,True
314,3,458.46,2026-01-05,pendiente,True
314,4,458.46,2026-02-04,pendiente,True
314,5,458.46,2026-03-06,pendiente,True
315,1,27074.85,2025-01-19,pendiente,True
316,1,7428.18,2025-02-18,pendiente,True
317,1,10903.25,2025-03-21,pendiente,True
318,1,25129.4,2025-09-25,pendiente,True
319,1,2080.63,2025-09-18,pendiente,True
319,2,2080.63,2025-10-18,pendiente,True
319,3,2080.63,2025-11-17,pendiente,True
319,4,2080.63,2025-12-17,pendiente,True
319,5,2080.63,2026-01-16,pendiente,True
320,1,1093.7,2025-01-13,pendiente,True
320,2,1093.7,2025-02-12,pendiente,True
320,3,1093.7,2025-03-14,pendiente,True
320,4,1093.7,2025-04-13,pendiente,True
320,5,1093.7,2025-05-13,pendiente,True
320,6,1093.7,2025-06-12,pendiente,True
320,7,1093.7,2025-07-12,pendiente,True
321,1,16783.0,2025-04-30,pendiente,True
322,1,6005.16,2025-09-18,pendiente,True
323,1,13658.2,2024-12-11,pendiente,True
324,1,23199.44,2025-11-06,pendiente,True
325,1,30719.95,2025-06-17,pendiente,True
326,1,6330.76,2025-08-14,pendiente,True
327,1,3050.35,2025-08-04,pendiente,True
327,2,3050.35,2025-09-03,pendiente,True
328,1,70054.3,2025-03-18,pendiente,True
329,1,25059.1,2025-05-19,pendiente,True
330,1,1623.38,2025-06-16,pendiente,True
330,2,1623.38,2025-07-16,pendiente,True
330,3,1623.38,2025-08-15,pendiente,True
330,4,1623.38,2025-09-14,pendiente,True
330,5,1623.38,2025-10-14,pendiente,True
330,6,1623.38,2025-11-13,pendiente,True
330,7,1623.38,2025-12-13,pendiente,True
330,8,1623.38,2026-01-12,pendiente,True
330,9,1623.38,2026-02-11,pendiente,True
330,10,1623.38,2026-03-13,pendiente,True
330,11,1623.38,2026-04-12,pendiente,True
331,1,21373.89,2025-04-30,pendiente,True
332,1,41744.24,2025-11-12,pendiente,True
333,1,17236.5,2025-10-07,pendiente,True
334,1,8939.46,2025-09-25,pendiente,True
335,1,2982.22,2025-12-07,pendiente,True
335,2,2982.22,2026-01-06,pendiente,True
335,3,2982.22,2026-02-05,pendiente,True
335,4,2982.22,2026-03-07,pendiente,True
335,5,2982.22,2026-04-06,pendiente,True
336,1,10961.39,2025-09-29,pendiente,True
336,2,10961.39,2025-10-29,pendiente,True
336,3,10961.39,2025-11-28,pendiente,True
336,4,10961.39,2025-12-28,pendiente,True
336,5,10961.39,2026-01-27,pendiente,True
336,6,10961.39,2026-02-26,pendiente,True
337,1,1553.54,2025-07-03,pendiente,True
337,2,1553.54,2025-08-02,pendiente,True
337,3,1553.54,2025-09-01,pendiente,True
337,4,1553.54,2025-10-01,pendiente,True
337,5,1553.54,2025-10-31,pendiente,True
337,6,1553.54,2025-11-30,pendiente,True
337,7,1553.54,2025-12-30,pendiente,True
337,8,1553.54,2026-01-29,pendiente,True
337,9,1553.54,2026-02-28,pendiente,True
337,10,1553.54,2026-03-30,pendiente,True
337,11,1553.54,2026-04-29,pendiente,True
337,12,1553.54,2026-05-29,pendiente,True
338,1,1891.2,2025-10-11,pendiente,True
338,2,1891.2,2025-11-10,pendiente,True
338,3,1891.2,2025-12-10,pendiente,True
338,4,1891.2,2026-01-09,pendiente,True
338,5,1891.2,2026-02-08,pendiente,True
338,6,1891.2,2026-03-10,pendiente,True
338,7,1891.2,2026-04-09,pendiente,True
338,8,1891.2,2026-05-09,pendiente,True
338,9,1891.2,2026-06-08,pendiente,True
338,10,1891.2,2026-07-08,pendiente,True
338,11,1891.2,2026-08-07,pendiente,True
338,12,1891.2,2026-09-06,pendiente,True
339,1,471.37,2025-11-05,pendiente,True
339,2,471.37,2025-12-05,pendiente,True
339,3,471.37,2026-01-04,pendiente,True
340,1,55129.55,2024-12-15,pendiente,True
341,1,9268.84,2025-05-12,pendiente,True
342,1,39058.86,2025-06-14,pendiente,True
343,1,1723.05,2025-11-09,pendiente,True
344,1,2090.65,2025-01-01,pendiente,True
344,2,2090.65,2025-01-31,pendiente,True
344,3,2090.65,2025-03-02,pendiente,True
344,4,2090.65,2025-04-01,pendiente,True
344,5,2090.65,2025-05-01,pendiente,True
345,1,1005.53,2025-10-02,pendiente,True
345,2,1005.53,2025-11-01,pendiente,True
345,3,1005.53,2025-12-01,pendiente,True
345,4,1005.53,2025-12-31,pendiente,True
345,5,1005.53,2026-01-30,pendiente,True
345,6,1005.53,2026-03-01,pendiente,True
345,7,1005.53,2026-03-31,pendiente,True
345,8,1005.53,2026-04-30,pendiente,True
346,1,4821.91,2025-09-18,pendiente,True
346,2,4821.91,2025-10-18,pendiente,True
346,3,4821.91,2025-11-17,pendiente,True
346,4,4821.91,2025-12-17,pendiente,True
346,5,4821.91,2026-01-16,pendiente,True
346,6,4821.91,2026-02-15,pendiente,True
346,7,4821.91,2026-03-17,pendiente,True
346,8,4821.91,2026-04-16,pendiente,True
346,9,4821.91,2026-05-16,pendiente,True
346,10,4821.91,2026-06-15,pendiente,True
346,11,4821.91,2026-07-15,pendiente,True
346,12,4821.91,2026-08-14,pendiente,True
347,1,1140.26,2025-01-31,pendiente,True
347,2,1140.26,2025-03-02,pendiente,True
347,3,1140.26,2025-04-01,pendiente,True
347,4,1140.26,2025-05-01,pendiente,True
347,5,1140.26,2025-05-31,pendiente,True
347,6,1140.26,2025-06-30,pendiente,True
347,7,1140.26,2025-07-30,pendiente,True
347,8,1140.26,2025-08-29,pendiente,True
347,9,1140.26,2025-09-28,pendiente,True
348,1,4173.18,2025-06-07,pendiente,True
348,2,4173.18,2025-07-07,pendiente,True
348,3,4173.18,2025-08-06,pendiente,True
348,4,4173.18,2025-09-05,pendiente,True
348,5,4173.18,2025-10-05,pendiente,True
348,6,4173.18,2025-11-04,pendiente,True
348,7,4173.18,2025-12-04,pendiente,True
348,8,4173.18,2026-01-03,pendiente,True
349,1,648.34,2025-09-20,pendiente,True
349,2,648.34,2025-10-20,pendiente,True
349,3,648.34,2025-11-19,pendiente,True
349,4,648.34,2025-12-19,pendiente,True
349,5,648.34,2026-01-18,pendiente,True
349,6,648.34,2026-02-17,pendiente,True
349,7,648.34,2026-03-19,pendiente,True
349,8,648.34,2026-04-18,pendiente,True
349,9,648.34,2026-05-18,pendiente,True
349,10,648.34,2026-06-17,pendiente,True
349,11,648.34,2026-07-17,pendiente,True
350,1,26256.86,2025-05-24,pendiente,True
351,1,8952.9,2025-11-26,pendiente,True
351,2,8952.9,2025-12-26,pendiente,True
351,3,8952.9,2026-01-25,pendiente,True
351,4,8952.9,2026-02-24,pendiente,True
351,5,8952.9,2026-03-26,pendiente,True
352,1,17900.65,2025-05-23,pendiente,True
353,1,11280.12,2025-09-16,pendiente,True
354,1,635.21,2025-04-08,pendiente,True
354,2,635.21,2025-05-08,pendiente,True
354,3,635.21,2025-06-07,pendiente,True
354,4,635.21,2025-07-07,pendiente,True
354,5,635.21,2025-08-06,pendiente,True
354,6,635.21,2025-09-05,pendiente,True
355,1,52221.45,2025-01-24,pendiente,True
356,1,1974.51,2025-01-16,pendiente,True
356,2,1974.51,2025-02-15,pendiente,True
356,3,1974.51,2025-03-17,pendiente,True
356,4,1974.51,2025-04-16,pendiente,True
356,5,1974.51,2025-05-16,pendiente,True
356,6,1974.51,2025-06-15,pendiente,True
356,7,1974.51,2025-07-15,pendiente,True
357,1,1181.56,2025-03-08,pendiente,True
357,2,1181.56,2025-04-07,pendiente,True
357,3,1181.56,2025-05-07,pendiente,True
357,4,1181.56,2025-06-06,pendiente,True
358,1,8652.51,2025-05-03,pendiente,True
359,1,1480.45,2025-07-10,pendiente,True
